date,product,category,quantity,sales,region
2044-01-26,TV,Electronics,17,9976,West
2044-01-27,Tablet,Books,4,4118,South
2044-01-28,TV,Fashion,3,2056,North
2044-01-29,Headphones,Books,11,8641,West
2044-01-30,Headphones,Electronics,18,2042,East
2044-01-31,Phone,Home,14,7407,North
2044-02-01,TV,Home,9,2647,South
2044-02-02,TV,Books,18,4211,East
2044-02-03,TV,Home,9,9413,East
2044-02-04,TV,Fashion,11,9592,East
2044-02-05,Laptop,Fashion,6,916,West
2044-02-06,Laptop,Fashion,5,3461,South
2044-02-07,Tablet,Fashion,1,8204,East
2044-02-08,Tablet,Electronics,14,954,West
2044-02-09,TV,Home,6,2518,East
2044-02-10,Headphones,Electronics,17,9572,North
2044-02-11,TV,Fashion,2,4784,North
2044-02-12,Phone,Electronics,11,6829,South
2044-02-13,Headphones,Home,18,6651,West
2044-02-14,Headphones,Electronics,12,7321,North
2044-02-15,Laptop,Books,9,9363,West
2044-02-16,TV,Books,4,1719,West
2044-02-17,Tablet,Electronics,11,5904,North
2044-02-18,Phone,Home,12,3079,North
2044-02-19,Phone,Home,13,7924,South
2044-02-20,Phone,Books,2,8234,East
2044-02-21,Headphones,Home,4,1659,North
2044-02-22,Tablet,Electronics,6,2873,West
2044-02-23,Laptop,Home,19,4749,North
2044-02-24,Phone,Electronics,7,5718,West
2044-02-25,Headphones,Electronics,6,3725,West
2044-02-26,TV,Home,6,7211,West
2044-02-27,Phone,Fashion,14,8323,South
2044-02-28,Tablet,Books,15,1727,East
2044-02-29,TV,Electronics,8,384,South
2044-03-01,TV,Home,19,381,South
2044-03-02,Phone,Home,10,5826,North
2044-03-03,Headphones,Fashion,18,7995,West
2044-03-04,Phone,Home,13,8506,West
2044-03-05,Tablet,Electronics,15,6068,West
2044-03-06,Headphones,Books,5,607,West
2044-03-07,Laptop,Home,2,3401,East
2044-03-08,TV,Electronics,9,8024,East
2044-03-09,Tablet,Fashion,3,552,North
2044-03-10,Laptop,Fashion,10,3529,East
2044-03-11,Headphones,Electronics,1,1372,North
2044-03-12,TV,Fashion,17,4304,North
2044-03-13,Tablet,Fashion,2,4929,East
2044-03-14,Headphones,Fashion,19,4921,South
2044-03-15,Tablet,Books,5,7123,East
2044-03-16,Laptop,Books,10,840,North
2044-03-17,Tablet,Electronics,3,5840,East
2044-03-18,Tablet,Fashion,17,9670,North
2044-03-19,Phone,Home,1,6230,North
2044-03-20,Tablet,Home,5,1036,South
2044-03-21,Headphones,Books,5,3906,North
2044-03-22,TV,Electronics,3,8294,South
2044-03-23,Laptop,Home,12,7338,North
2044-03-24,TV,Books,19,7376,North
2044-03-25,TV,Fashion,4,5980,East
2044-03-26,TV,Home,10,7864,South
2044-03-27,Laptop,Electronics,3,8275,South
2044-03-28,Laptop,Home,2,1587,East
2044-03-29,Tablet,Home,15,9817,North
2044-03-30,Phone,Electronics,6,7625,East
2044-03-31,Phone,Books,15,3582,East
2044-04-01,Phone,Home,16,7815,East
2044-04-02,Tablet,Electronics,2,5761,East
2044-04-03,TV,Books,8,2152,North
2044-04-04,Tablet,Books,6,7169,East
2044-04-05,Phone,Fashion,1,8225,East
2044-04-06,Tablet,Electronics,8,2014,East
2044-04-07,Phone,Electronics,11,4139,South
2044-04-08,Headphones,Home,7,3071,West
2044-04-09,Phone,Electronics,11,1240,South
2044-04-10,Tablet,Home,13,4457,South
2044-04-11,Headphones,Electronics,3,1544,South
2044-04-12,Laptop,Home,16,9685,North
2044-04-13,Tablet,Books,13,3968,East
2044-04-14,Tablet,Home,14,8922,East
2044-04-15,Phone,Fashion,15,147,East
2044-04-16,Phone,Home,6,2593,West
2044-04-17,Laptop,Books,9,1276,West
2044-04-18,Headphones,Fashion,14,2887,West
2044-04-19,Phone,Home,16,1151,East
2044-04-20,Headphones,Electronics,17,7315,North
2044-04-21,Headphones,Books,4,1540,South
2044-04-22,TV,Books,13,9403,East
2044-04-23,Tablet,Books,8,4915,South
2044-04-24,Phone,Electronics,10,2249,East
2044-04-25,Tablet,Fashion,7,5236,North
2044-04-26,Phone,Fashion,3,2247,South
2044-04-27,Tablet,Fashion,1,6200,South
2044-04-28,Laptop,Home,15,2715,East
2044-04-29,Laptop,Home,15,5658,North
2044-04-30,Phone,Fashion,7,5314,East
2044-05-01,Headphones,Fashion,6,7698,South
2044-05-02,Headphones,Home,17,7931,North
2044-05-03,Laptop,Home,14,5004,South
2044-05-04,TV,Home,18,118,West
2044-05-05,Tablet,Books,5,3070,South
2044-05-06,TV,Books,6,3976,South
2044-05-07,TV,Home,1,6284,East
2044-05-08,Headphones,Fashion,8,8762,East
2044-05-09,Headphones,Books,14,9900,North
2044-05-10,TV,Electronics,1,4726,West
2044-05-11,Laptop,Books,1,9295,East
2044-05-12,Phone,Fashion,14,9610,West
2044-05-13,TV,Electronics,11,1375,North
2044-05-14,Tablet,Home,6,5618,South
2044-05-15,Tablet,Fashion,13,8709,North
2044-05-16,Headphones,Home,12,8649,West
2044-05-17,TV,Books,17,8550,North
2044-05-18,TV,Books,1,2636,North
2044-05-19,Tablet,Fashion,10,9694,West
2044-05-20,TV,Fashion,16,6099,East
2044-05-21,Phone,Home,7,4915,North
2044-05-22,Laptop,Books,13,6128,South
2044-05-23,Tablet,Home,7,2732,East
2044-05-24,Headphones,Fashion,15,8832,East
2044-05-25,Laptop,Home,6,8140,West
2044-05-26,TV,Fashion,5,5492,West
2044-05-27,Tablet,Fashion,2,9027,North
2044-05-28,Phone,Books,13,4306,West
2044-05-29,TV,Books,5,7205,East
2044-05-30,Laptop,Fashion,18,827,North
2044-05-31,Phone,Electronics,1,7894,South
2044-06-01,Laptop,Books,8,163,South
2044-06-02,Phone,Electronics,18,5471,South
2044-06-03,Headphones,Fashion,11,5580,West
2044-06-04,TV,Books,15,8387,West
2044-06-05,Laptop,Home,11,6680,North
2044-06-06,Laptop,Electronics,17,7924,East
2044-06-07,Phone,Books,12,9824,North
2044-06-08,Laptop,Books,15,4440,South
2044-06-09,Phone,Home,6,1710,South
2044-06-10,Tablet,Fashion,1,1515,West
2044-06-11,Phone,Electronics,12,3762,West
2044-06-12,Phone,Home,14,7249,East
2044-06-13,Headphones,Home,10,3523,South
2044-06-14,Laptop,Fashion,13,5718,North
2044-06-15,Phone,Home,4,3410,South
2044-06-16,Phone,Books,17,7925,East
2044-06-17,Headphones,Home,8,7448,East
2044-06-18,Headphones,Books,2,8501,West
2044-06-19,Laptop,Fashion,1,8808,South
2044-06-20,Tablet,Electronics,7,9430,East
2044-06-21,Laptop,Electronics,3,2208,West
2044-06-22,Headphones,Fashion,7,2388,East
2044-06-23,Headphones,Fashion,17,7284,North
2044-06-24,Phone,Electronics,9,4598,North
2044-06-25,Tablet,Fashion,9,5716,North
2044-06-26,Headphones,Home,14,2039,South
2044-06-27,Laptop,Electronics,2,692,South
2044-06-28,TV,Fashion,12,9267,North
2044-06-29,Headphones,Books,3,7346,East
2044-06-30,Phone,Fashion,10,8266,West
2044-07-01,Tablet,Fashion,12,3697,South
2044-07-02,Tablet,Books,13,9988,South
2044-07-03,Headphones,Electronics,19,157,North
2044-07-04,Tablet,Books,4,6446,South
2044-07-05,Laptop,Home,2,6106,East
2044-07-06,Tablet,Electronics,9,7227,East
2044-07-07,Laptop,Books,7,6725,West
2044-07-08,Phone,Fashion,4,5820,West
2044-07-09,Laptop,Electronics,16,6414,East
2044-07-10,Tablet,Fashion,14,4218,East
2044-07-11,Phone,Fashion,14,353,South
2044-07-12,Headphones,Electronics,18,5929,South
2044-07-13,Laptop,Books,14,5633,North
2044-07-14,Laptop,Books,6,9296,West
2044-07-15,Laptop,Electronics,10,1254,North
2044-07-16,Tablet,Fashion,3,8800,East
2044-07-17,Headphones,Fashion,7,4383,West
2044-07-18,Phone,Home,17,9949,South
2044-07-19,Headphones,Electronics,19,9539,East
2044-07-20,Tablet,Books,19,888,South
2044-07-21,Headphones,Books,2,9390,East
2044-07-22,Tablet,Fashion,9,6145,East
2044-07-23,TV,Books,15,9957,East
2044-07-24,Laptop,Home,13,4484,West
2044-07-25,Headphones,Books,9,6181,South
2044-07-26,Headphones,Electronics,17,7073,South
2044-07-27,Phone,Books,18,1609,South
2044-07-28,TV,Home,15,628,East
2044-07-29,Tablet,Home,10,9849,East
2044-07-30,TV,Books,9,1853,North
2044-07-31,Tablet,Books,15,2395,South
2044-08-01,Tablet,Electronics,12,4701,North
2044-08-02,Tablet,Home,1,5866,North
2044-08-03,Headphones,Fashion,9,7768,North
2044-08-04,Tablet,Electronics,13,4268,East
2044-08-05,Laptop,Home,10,8985,North
2044-08-06,Laptop,Electronics,13,9043,West
2044-08-07,Phone,Books,14,6529,East
2044-08-08,Tablet,Fashion,14,9753,East
2044-08-09,Headphones,Fashion,11,8577,West
2044-08-10,Headphones,Electronics,2,1265,South
2044-08-11,TV,Fashion,7,3707,South
2044-08-12,Tablet,Books,16,3314,East
2044-08-13,Headphones,Books,3,1577,South
2044-08-14,TV,Home,11,6196,North
2044-08-15,Phone,Electronics,4,9041,North
2044-08-16,Tablet,Home,11,916,North
2044-08-17,Phone,Electronics,9,7821,West
2044-08-18,Phone,Electronics,1,6719,West
2044-08-19,Tablet,Electronics,10,8568,East
2044-08-20,Tablet,Fashion,16,2166,South
2044-08-21,Headphones,Electronics,5,7910,West
2044-08-22,Headphones,Books,1,478,East
2044-08-23,TV,Books,9,6675,East
2044-08-24,Laptop,Fashion,3,8442,North
2044-08-25,Headphones,Fashion,7,3447,East
2044-08-26,Tablet,Books,3,4481,North
2044-08-27,TV,Home,6,2748,South
2044-08-28,TV,Fashion,14,7641,South
2044-08-29,TV,Fashion,16,5567,North
2044-08-30,Headphones,Books,5,5882,East
2044-08-31,TV,Electronics,19,284,North
2044-09-01,Tablet,Home,4,6005,North
2044-09-02,Headphones,Electronics,5,5204,South
2044-09-03,Laptop,Home,10,8750,East
2044-09-04,Laptop,Electronics,6,5882,East
2044-09-05,TV,Electronics,9,6339,South
2044-09-06,Laptop,Books,13,7812,South
2044-09-07,Phone,Home,18,2402,North
2044-09-08,Tablet,Home,17,8030,West
2044-09-09,Headphones,Home,8,8860,West
2044-09-10,TV,Electronics,2,4722,South
2044-09-11,Headphones,Home,12,7106,North
2044-09-12,Headphones,Home,2,392,West
2044-09-13,Tablet,Fashion,18,3525,East
2044-09-14,Tablet,Home,9,2297,North
2044-09-15,Laptop,Books,16,2028,West
2044-09-16,Phone,Fashion,1,9533,East
2044-09-17,TV,Electronics,11,5523,North
2044-09-18,Tablet,Home,4,6077,West
2044-09-19,Laptop,Electronics,16,2430,West
2044-09-20,Phone,Home,18,6898,West
2044-09-21,Headphones,Fashion,1,2718,West
2044-09-22,Laptop,Home,16,5104,West
2044-09-23,Laptop,Books,8,7215,South
2044-09-24,Phone,Electronics,8,7751,East
2044-09-25,Tablet,Books,8,8877,South
2044-09-26,Laptop,Electronics,8,9436,West
2044-09-27,Laptop,Home,15,5503,West
2044-09-28,TV,Home,17,8884,West
2044-09-29,Laptop,Books,13,3308,East
2044-09-30,Laptop,Fashion,1,5469,South
2044-10-01,Laptop,Home,9,2662,North
2044-10-02,TV,Books,8,8137,North
2044-10-03,Phone,Fashion,3,3053,West
2044-10-04,Headphones,Fashion,9,9864,East
2044-10-05,TV,Home,4,6196,North
2044-10-06,Laptop,Electronics,12,4219,South
2044-10-07,TV,Fashion,12,2085,East
2044-10-08,Headphones,Fashion,5,2671,West
2044-10-09,Tablet,Electronics,9,8770,North
2044-10-10,Tablet,Home,9,7899,North
2044-10-11,TV,Home,1,8696,South
2044-10-12,Headphones,Home,12,255,North
2044-10-13,TV,Books,4,6212,East
2044-10-14,TV,Fashion,5,2243,North
2044-10-15,Phone,Books,8,1043,East
2044-10-16,Headphones,Books,17,7192,West
2044-10-17,TV,Home,17,7807,West
2044-10-18,Tablet,Home,15,660,East
2044-10-19,Phone,Electronics,10,2969,West
2044-10-20,Headphones,Fashion,4,2494,North
2044-10-21,Laptop,Books,8,8696,West
2044-10-22,Phone,Fashion,1,663,West
2044-10-23,Phone,Electronics,11,3181,East
2044-10-24,Headphones,Books,19,4744,North
2044-10-25,Headphones,Books,9,9275,East
2044-10-26,TV,Home,13,4099,South
2044-10-27,Tablet,Electronics,10,7247,East
2044-10-28,Laptop,Electronics,1,6586,East
2044-10-29,Tablet,Fashion,11,9746,South
2044-10-30,Headphones,Home,3,6030,East
2044-10-31,Headphones,Fashion,5,5285,West
2044-11-01,Laptop,Books,2,1455,South
2044-11-02,Headphones,Fashion,5,8861,North
2044-11-03,Headphones,Fashion,10,5208,North
2044-11-04,Tablet,Books,6,229,East
2044-11-05,Headphones,Fashion,17,3609,East
2044-11-06,Laptop,Books,10,8250,North
2044-11-07,TV,Books,14,2581,West
2044-11-08,Tablet,Electronics,5,4843,North
2044-11-09,Tablet,Fashion,14,2911,West
2044-11-10,Tablet,Home,15,2159,North
2044-11-11,TV,Fashion,18,107,North
2044-11-12,TV,Books,5,509,South
2044-11-13,Headphones,Fashion,3,5671,East
2044-11-14,Phone,Books,15,3311,West
2044-11-15,TV,Fashion,16,2525,North
2044-11-16,Phone,Electronics,14,5409,West
2044-11-17,Headphones,Home,11,6254,East
2044-11-18,Phone,Books,18,9420,East
2044-11-19,Phone,Fashion,7,8960,South
2044-11-20,TV,Fashion,12,2423,South
2044-11-21,Laptop,Books,18,2663,North
2044-11-22,TV,Books,5,7906,West
2044-11-23,Headphones,Electronics,14,4882,North
2044-11-24,Headphones,Fashion,8,5849,South
2044-11-25,Tablet,Electronics,16,6404,West
2044-11-26,Phone,Books,19,6612,West
2044-11-27,Phone,Electronics,2,8191,East
2044-11-28,Laptop,Books,5,5350,West
2044-11-29,Phone,Home,8,8180,West
2044-11-30,Tablet,Home,12,6737,South
2044-12-01,TV,Electronics,5,8251,East
2044-12-02,Tablet,Home,19,1749,South
2044-12-03,Laptop,Books,2,9798,North
2044-12-04,Phone,Home,11,6449,North
2044-12-05,TV,Electronics,10,9844,East
2044-12-06,Headphones,Electronics,17,4375,South
2044-12-07,TV,Home,1,5351,East
2044-12-08,Laptop,Home,3,3798,West
2044-12-09,Tablet,Home,11,4431,East
2044-12-10,Laptop,Home,1,3098,East
2044-12-11,Tablet,Electronics,16,7816,East
2044-12-12,TV,Books,16,523,North
2044-12-13,Tablet,Books,5,8060,East
2044-12-14,Headphones,Home,16,8296,East
2044-12-15,Laptop,Books,7,3043,South
2044-12-16,Headphones,Books,7,9596,South
2044-12-17,Laptop,Fashion,11,5269,North
2044-12-18,Headphones,Home,11,3250,South
2044-12-19,Headphones,Electronics,4,6225,East
2044-12-20,Laptop,Books,5,8629,South
2044-12-21,Tablet,Home,4,2460,South
2044-12-22,Phone,Home,10,8944,South
2044-12-23,Phone,Home,5,4095,East
2044-12-24,Laptop,Electronics,3,624,East
2044-12-25,Headphones,Books,16,120,North
2044-12-26,Phone,Fashion,3,9217,West
2044-12-27,Laptop,Electronics,1,9070,West
2044-12-28,Headphones,Home,4,8912,West
2044-12-29,Headphones,Home,8,641,North
2044-12-30,Tablet,Fashion,12,3260,South
2044-12-31,Phone,Home,15,7808,South
2045-01-01,TV,Electronics,1,3611,West
2045-01-02,Tablet,Fashion,1,8985,South
2045-01-03,Laptop,Books,12,5272,North
2045-01-04,Laptop,Home,14,6301,South
2045-01-05,Laptop,Electronics,18,1748,East
2045-01-06,TV,Books,18,2729,East
2045-01-07,Laptop,Fashion,15,5636,North
2045-01-08,Headphones,Electronics,13,1622,East
2045-01-09,Phone,Fashion,9,6380,North
2045-01-10,Phone,Books,12,9153,South
2045-01-11,Headphones,Home,17,3219,West
2045-01-12,Phone,Home,13,7428,North
2045-01-13,Phone,Home,14,4191,North
2045-01-14,Laptop,Books,16,3620,East
2045-01-15,Laptop,Fashion,7,7208,East
2045-01-16,Tablet,Home,16,3962,North
2045-01-17,Laptop,Fashion,10,213,South
2045-01-18,Phone,Books,11,754,South
2045-01-19,Tablet,Fashion,3,3260,South
2045-01-20,TV,Home,19,1899,East
2045-01-21,Phone,Fashion,14,568,North
2045-01-22,Laptop,Home,14,6637,East
2045-01-23,Laptop,Fashion,4,8481,South
2045-01-24,Laptop,Home,10,7235,West
2045-01-25,Headphones,Electronics,9,3192,South
2045-01-26,Headphones,Home,16,6186,West
2045-01-27,TV,Home,17,6802,North
2045-01-28,Headphones,Fashion,8,5926,South
2045-01-29,TV,Electronics,1,5785,East
2045-01-30,Phone,Books,9,464,East
2045-01-31,Laptop,Electronics,13,167,South
2045-02-01,Tablet,Books,15,3934,North
2045-02-02,Phone,Electronics,2,8903,North
2045-02-03,Tablet,Fashion,11,6846,North
2045-02-04,Phone,Home,15,9787,South
2045-02-05,TV,Fashion,1,8187,West
2045-02-06,Laptop,Home,5,4294,North
2045-02-07,Phone,Fashion,15,2311,West
2045-02-08,TV,Electronics,15,7479,South
2045-02-09,Tablet,Books,4,5990,North
2045-02-10,Tablet,Books,6,4984,North
2045-02-11,Headphones,Fashion,1,4639,South
2045-02-12,Headphones,Home,14,6662,West
2045-02-13,Phone,Fashion,12,610,North
2045-02-14,Phone,Books,19,4808,North
2045-02-15,TV,Fashion,11,7193,West
2045-02-16,TV,Home,3,2411,West
2045-02-17,Tablet,Home,17,8794,North
2045-02-18,Tablet,Fashion,2,3742,West
2045-02-19,Laptop,Electronics,2,6848,West
2045-02-20,Phone,Electronics,18,7982,North
2045-02-21,Headphones,Books,10,3703,South
2045-02-22,TV,Books,10,2756,West
2045-02-23,TV,Fashion,1,4568,West
2045-02-24,Phone,Books,5,6369,East
2045-02-25,Phone,Home,8,1489,North
2045-02-26,Headphones,Fashion,11,9953,East
2045-02-27,Laptop,Fashion,7,1809,East
2045-02-28,Headphones,Fashion,11,8522,North
2045-03-01,TV,Fashion,6,5984,South
2045-03-02,Tablet,Home,17,4194,North
2045-03-03,Headphones,Fashion,9,4468,West
2045-03-04,Phone,Books,12,320,West
2045-03-05,Headphones,Home,5,1931,North
2045-03-06,Laptop,Home,1,7793,South
2045-03-07,Headphones,Electronics,11,181,South
2045-03-08,Tablet,Home,13,1843,East
2045-03-09,Laptop,Books,1,6905,North
2045-03-10,Laptop,Electronics,17,2164,West
2045-03-11,Headphones,Fashion,7,7298,North
2045-03-12,Laptop,Electronics,11,7148,East
2045-03-13,TV,Home,6,8312,South
2045-03-14,Headphones,Fashion,7,3090,South
2045-03-15,Laptop,Fashion,10,7520,North
2045-03-16,Laptop,Home,14,6153,West
2045-03-17,TV,Books,10,9936,North
2045-03-18,TV,Fashion,15,2934,East
2045-03-19,TV,Home,15,6868,East
2045-03-20,TV,Fashion,17,9672,East
2045-03-21,Phone,Home,12,6413,South
2045-03-22,Laptop,Fashion,17,7631,East
2045-03-23,Phone,Books,7,4664,West
2045-03-24,Laptop,Books,3,3438,South
2045-03-25,TV,Home,10,4608,West
2045-03-26,Headphones,Electronics,18,1836,West
2045-03-27,TV,Electronics,18,1560,East
2045-03-28,Headphones,Home,15,7305,West
2045-03-29,Headphones,Electronics,18,5287,East
2045-03-30,Laptop,Fashion,9,800,South
2045-03-31,TV,Home,10,1657,East
2045-04-01,Laptop,Home,15,9553,East
2045-04-02,Laptop,Electronics,15,8306,South
2045-04-03,Phone,Electronics,3,5081,North
2045-04-04,Headphones,Books,13,1121,North
2045-04-05,Headphones,Electronics,12,6470,West
2045-04-06,TV,Home,13,7142,South
2045-04-07,Laptop,Home,17,2992,West
2045-04-08,Phone,Books,2,7585,South
2045-04-09,TV,Fashion,12,8663,North
2045-04-10,Phone,Books,19,6821,North
2045-04-11,Tablet,Fashion,5,231,West
2045-04-12,Tablet,Books,6,5279,South
2045-04-13,Phone,Home,5,5376,North
2045-04-14,Phone,Books,13,4581,West
2045-04-15,Tablet,Books,4,1868,North
2045-04-16,TV,Electronics,14,2775,East
2045-04-17,Phone,Home,3,717,West
2045-04-18,TV,Fashion,12,4032,East
2045-04-19,Laptop,Electronics,11,2996,West
2045-04-20,Headphones,Fashion,17,196,North
2045-04-21,Tablet,Fashion,16,8276,West
2045-04-22,TV,Home,9,3216,South
2045-04-23,Laptop,Home,14,3245,South
2045-04-24,Headphones,Fashion,12,2884,North
2045-04-25,Phone,Electronics,5,5050,North
2045-04-26,Phone,Books,10,4062,South
2045-04-27,Tablet,Books,14,7525,South
2045-04-28,Phone,Electronics,10,5751,East
2045-04-29,Tablet,Electronics,1,2958,North
2045-04-30,Headphones,Electronics,4,8123,East
2045-05-01,Laptop,Books,8,880,North
2045-05-02,TV,Books,9,8479,North
2045-05-03,TV,Fashion,5,9148,North
2045-05-04,Laptop,Electronics,13,7005,East
2045-05-05,Laptop,Electronics,10,1149,West
2045-05-06,Tablet,Fashion,4,6729,East
2045-05-07,Tablet,Fashion,3,2327,North
2045-05-08,TV,Books,12,7130,South
2045-05-09,Phone,Books,15,3387,North
2045-05-10,TV,Electronics,2,190,East
2045-05-11,Laptop,Electronics,2,7474,South
2045-05-12,Laptop,Fashion,2,9349,North
2045-05-13,Phone,Books,8,6042,West
2045-05-14,Laptop,Books,3,3965,South
2045-05-15,Headphones,Fashion,12,1096,South
2045-05-16,Tablet,Home,9,6911,North
2045-05-17,Headphones,Books,15,128,East
2045-05-18,Tablet,Electronics,3,267,South
2045-05-19,TV,Electronics,18,4969,West
2045-05-20,Tablet,Books,14,2702,North
2045-05-21,TV,Fashion,2,6190,North
2045-05-22,Tablet,Books,18,629,North
2045-05-23,Phone,Books,4,9094,West
2045-05-24,TV,Electronics,17,4638,South
2045-05-25,Phone,Fashion,8,5185,North
2045-05-26,Headphones,Electronics,13,2301,West
2045-05-27,TV,Home,6,7351,South
2045-05-28,Laptop,Electronics,12,9737,West
2045-05-29,Phone,Books,19,730,North
2045-05-30,TV,Home,8,6887,West
2045-05-31,Laptop,Fashion,9,4980,North
2045-06-01,Tablet,Home,12,3491,South
2045-06-02,Tablet,Fashion,1,1614,South
2045-06-03,Tablet,Books,1,9726,South
2045-06-04,Laptop,Books,17,7491,West
2045-06-05,Tablet,Fashion,4,1290,South
2045-06-06,Phone,Fashion,4,7134,West
2045-06-07,Headphones,Electronics,19,6381,South
2045-06-08,Tablet,Fashion,12,6822,West
2045-06-09,Tablet,Books,6,2810,North
2045-06-10,Laptop,Fashion,10,3101,South
2045-06-11,TV,Electronics,15,7778,South
2045-06-12,Tablet,Home,2,7798,North
2045-06-13,TV,Fashion,18,7336,North
2045-06-14,TV,Fashion,6,8626,East
2045-06-15,TV,Books,4,7426,North
2045-06-16,Phone,Fashion,5,8338,South
2045-06-17,TV,Fashion,18,7251,North
2045-06-18,Phone,Fashion,7,4564,North
2045-06-19,Laptop,Fashion,1,9922,West
2045-06-20,Headphones,Electronics,14,5836,North
2045-06-21,Phone,Electronics,17,373,West
2045-06-22,TV,Books,14,4207,East
2045-06-23,Tablet,Electronics,19,3270,North
2045-06-24,Laptop,Books,12,9177,West
2045-06-25,Phone,Fashion,11,7859,South
2045-06-26,Headphones,Books,6,6137,West
2045-06-27,Tablet,Books,6,2164,East
2045-06-28,Laptop,Books,10,9140,West
2045-06-29,Phone,Electronics,4,9059,North
2045-06-30,TV,Home,14,1124,West
2045-07-01,TV,Books,19,2624,South
2045-07-02,Laptop,Fashion,5,4383,West
2045-07-03,Headphones,Books,18,4864,South
2045-07-04,Tablet,Electronics,7,1809,East
2045-07-05,Phone,Home,14,3641,West
2045-07-06,Headphones,Books,3,6676,North
2045-07-07,Tablet,Electronics,7,7789,South
2045-07-08,Laptop,Fashion,4,5246,North
2045-07-09,Laptop,Fashion,17,9926,East
2045-07-10,Laptop,Fashion,17,1196,North
2045-07-11,Laptop,Home,8,6852,East
2045-07-12,Tablet,Fashion,14,1639,South
2045-07-13,Headphones,Electronics,19,8800,South
2045-07-14,Headphones,Fashion,9,1228,East
2045-07-15,Tablet,Electronics,16,4842,East
2045-07-16,Headphones,Home,12,5463,North
2045-07-17,Tablet,Electronics,19,6775,West
2045-07-18,Phone,Books,13,1383,South
2045-07-19,Headphones,Electronics,8,3770,East
2045-07-20,Tablet,Home,19,8838,East
2045-07-21,Headphones,Fashion,6,5166,South
2045-07-22,TV,Electronics,16,8743,West
2045-07-23,Headphones,Home,16,8486,North
2045-07-24,Laptop,Home,18,144,North
2045-07-25,Headphones,Books,18,1584,East
2045-07-26,Laptop,Books,19,8813,East
2045-07-27,Headphones,Books,6,203,North
2045-07-28,Laptop,Home,7,5992,North
2045-07-29,Tablet,Home,15,5129,North
2045-07-30,Headphones,Books,3,4746,North
2045-07-31,Phone,Electronics,8,8799,West
2045-08-01,TV,Home,17,6270,East
2045-08-02,Headphones,Home,13,241,South
2045-08-03,Tablet,Home,16,3341,West
2045-08-04,Headphones,Fashion,5,7188,North
2045-08-05,Tablet,Books,6,2467,East
2045-08-06,TV,Books,17,9471,North
2045-08-07,TV,Electronics,16,9923,South
2045-08-08,TV,Fashion,19,8210,East
2045-08-09,TV,Fashion,19,4480,North
2045-08-10,Phone,Fashion,4,2802,East
2045-08-11,TV,Electronics,15,9871,East
2045-08-12,Headphones,Books,15,5804,West
2045-08-13,Tablet,Home,2,297,East
2045-08-14,Tablet,Home,15,5465,North
2045-08-15,Laptop,Electronics,4,1995,East
2045-08-16,Laptop,Home,17,9906,East
2045-08-17,Laptop,Books,10,8982,East
2045-08-18,Headphones,Books,12,4132,East
2045-08-19,TV,Books,7,8125,East
2045-08-20,Tablet,Books,1,2537,East
2045-08-21,TV,Home,13,4678,North
2045-08-22,Headphones,Electronics,9,592,East
2045-08-23,TV,Home,13,5385,South
2045-08-24,TV,Electronics,7,5611,East
2045-08-25,Headphones,Home,19,5751,South
2045-08-26,Tablet,Fashion,12,4467,West
2045-08-27,Laptop,Home,19,5709,East
2045-08-28,Laptop,Fashion,15,9642,West
2045-08-29,Tablet,Home,18,944,West
2045-08-30,Headphones,Electronics,5,5814,East
2045-08-31,Tablet,Home,12,7015,West
2045-09-01,Headphones,Home,8,979,West
2045-09-02,Headphones,Electronics,5,3207,South
2045-09-03,Phone,Home,8,7324,East
2045-09-04,TV,Home,3,3788,North
2045-09-05,Headphones,Electronics,10,7698,East
2045-09-06,Laptop,Books,16,8874,West
2045-09-07,Tablet,Fashion,4,5038,West
2045-09-08,Laptop,Electronics,7,2972,South
2045-09-09,Phone,Home,7,5974,South
2045-09-10,Headphones,Electronics,12,6813,South
2045-09-11,Laptop,Home,19,2108,East
2045-09-12,Headphones,Electronics,11,5033,West
2045-09-13,TV,Home,10,4051,East
2045-09-14,Laptop,Home,5,4052,East
2045-09-15,Phone,Home,15,196,North
2045-09-16,Headphones,Home,11,6899,North
2045-09-17,Headphones,Books,7,8695,East
2045-09-18,Laptop,Fashion,17,2735,East
2045-09-19,Laptop,Electronics,3,6167,South
2045-09-20,Laptop,Home,5,8870,East
2045-09-21,Tablet,Fashion,5,5155,South
2045-09-22,Headphones,Electronics,15,5557,North
2045-09-23,Laptop,Electronics,1,2051,South
2045-09-24,Headphones,Books,13,3444,South
2045-09-25,Headphones,Home,13,1076,East
2045-09-26,Tablet,Home,12,5578,West
2045-09-27,Tablet,Home,12,4694,North
2045-09-28,Tablet,Fashion,10,2665,East
2045-09-29,Tablet,Home,6,3572,East
2045-09-30,Laptop,Home,19,4572,North
2045-10-01,Tablet,Electronics,10,6651,East
2045-10-02,Phone,Home,6,4874,North
2045-10-03,Tablet,Electronics,2,3828,South
2045-10-04,Headphones,Books,3,1164,West
2045-10-05,Phone,Fashion,9,8235,East
2045-10-06,TV,Electronics,5,9279,South
2045-10-07,TV,Fashion,18,8068,West
2045-10-08,Tablet,Fashion,16,9042,North
2045-10-09,Laptop,Electronics,3,2868,East
2045-10-10,TV,Books,7,2633,West
2045-10-11,Headphones,Fashion,1,8098,East
2045-10-12,TV,Books,1,3268,South
